station_code,year,page,region,station_name,coordinates,latitude,longitude,distance_km,catchment_area_km2,annual_mm,annual_lt_sn_km2,annual_total_m3,avg_annual_flow_m3s,average_of_avg,average_for_max,average_for_min,average_ltsnkm2,average_mm,average_of_mil_m3,oct_max,nov_max,dec_max,jan_max,feb_max,mar_max,apr_max,may_max,jun_max,jul_max,aug_max,sep_max,oct_min,nov_min,dec_min,jan_min,feb_min,mar_min,apr_min,may_min,jun_min,jul_min,aug_min,sep_min,oct_avg,nov_avg,dec_avg,jan_avg,feb_avg,mar_avg,apr_avg,may_avg,jun_avg,jul_avg,aug_avg,sep_avg,oct_ltsnkm2,nov_ltsnkm2,dec_ltsnkm2,jan_ltsnkm2,feb_ltsnkm2,mar_ltsnkm2,apr_ltsnkm2,may_ltsnkm2,jun_ltsnkm2,jul_ltsnkm2,aug_ltsnkm2,sep_ltsnkm2,oct_mm,nov_mm,dec_mm,jan_mm,feb_mm,mar_mm,apr_mm,may_mm,jun_mm,jul_mm,aug_mm,sep_mm,oct_mil_m3,nov_mil_m3,dec_mil_m3,jan_mil_m3,feb_mil_m3,mar_mil_m3,apr_mil_m3,may_mil_m3,jun_mil_m3,jul_mil_m3,aug_mil_m3,sep_mil_m3,max_flow,min_flow,mean_flow,flow_variability_index,baseflow_index,oct_coefficient,nov_coefficient,dec_coefficient,jan_coefficient,feb_coefficient,mar_coefficient,apr_coefficient,may_coefficient,jun_coefficient,jul_coefficient,aug_coefficient,sep_coefficient,mean_monthly_mm,flow_concentration_index
D14A185,2020,497,14. Yesilirmak Havzasi,AKSU D. ARPAÖREN,"36°59'31"" Doğu - 40°30'29"" Kuzey",40.508,36.992,46.981,67.1,94.0,3.0,6290000.0,0.174,0.199,0.394,0.089,2.968,7.808,0.524,0.37,0.37,0.332,0.409,0.572,1.13,0.701,0.261,0.229,0.229,0.071,0.05,0.029,0.134,0.113,0.134,0.134,0.261,0.261,0.0,0.002,0.0,0.0,0.0,0.217,0.247,0.155,0.154,0.245,0.661,0.489,0.128,0.085,0.007,0.001,0.0,3.24,3.68,2.3,2.29,3.66,9.85,7.29,1.91,1.27,0.111,0.008,0.005,8.67,9.53,6.17,6.13,9.17,26.4,18.9,5.11,3.29,0.297,0.021,0.014,0.582,0.64,0.414,0.411,0.615,1.77,1.27,0.343,0.221,0.02,0.001,0.001,1.13,0.0,0.1990833333333333,5.676015069066554,0.0,0.0922340425531915,0.1013829787234042,0.0656382978723404,0.0652127659574468,0.0975531914893617,0.2808510638297872,0.201063829787234,0.0543617021276595,0.035,0.0031595744680851,0.0002234042553191,0.0001489361702127,7.808499999999999,1.0031802949776951
D14A185,2014,529,14. Yesilirmak Havzasi,AKSU D. ARPAÖREN,"36°59'31"" Doğu - 40°30'29"" Kuzey",40.508,36.992,46.981,67.1,58.0,1.8,3900000.0,0.124,0.124,0.441,0.046,1.842,4.839,0.325,0.31,0.351,0.31,0.186,0.268,0.495,0.161,1.42,0.495,0.001,0.946,0.351,0.049,0.136,0.161,0.136,0.028,0.039,0.001,0.001,0.001,0.001,0.001,0.001,0.194,0.212,0.202,0.147,0.18,0.208,0.018,0.151,0.075,0.001,0.07,0.024,2.89,3.16,3.02,2.2,2.69,3.1,0.266,2.24,1.11,0.015,1.05,0.363,7.73,8.19,8.08,5.88,6.5,8.31,0.689,6.01,2.89,0.04,2.81,0.941,0.519,0.55,0.542,0.395,0.436,0.558,0.046,0.403,0.194,0.003,0.189,0.063,1.42,0.001,0.1235,11.497975708502024,0.0080971659919028,0.1332758620689655,0.1412068965517241,0.1393103448275862,0.1013793103448275,0.1120689655172413,0.1432758620689655,0.0118793103448275,0.1036206896551724,0.0498275862068965,0.0006896551724137,0.0484482758620689,0.0162241379310344,4.839166666666666,0.998794558291717
D14A185,2019,489,14. Yesilirmak Havzasi,AKSU D. ARPAÖREN,"36°59'31"" Doğu - 40°30'29"" Kuzey",40.508,36.992,46.981,67.1,96.0,3.0,6440000.0,0.165,0.205,0.469,0.088,3.044,7.991,0.536,0.293,0.293,0.293,0.293,0.261,0.701,1.43,0.892,0.134,0.615,0.261,0.166,0.0,0.113,0.113,0.092,0.134,0.134,0.332,0.113,0.0,0.0,0.0,0.029,0.05,0.21,0.128,0.15,0.195,0.277,0.687,0.527,0.023,0.059,0.075,0.075,0.749,3.13,1.9,2.23,2.9,4.13,10.2,7.85,0.335,0.874,1.11,1.12,2.01,8.12,5.09,5.97,7.01,11.1,26.5,21.0,0.869,2.34,2.98,2.9,0.135,0.545,0.342,0.401,0.471,0.742,1.78,1.41,0.058,0.157,0.2,0.195,1.43,0.0,0.2046666666666667,6.986970684039085,0.0,0.0209374999999999,0.0845833333333333,0.0530208333333333,0.0621875,0.0730208333333333,0.1156249999999999,0.2760416666666667,0.21875,0.0090520833333333,0.0243749999999999,0.0310416666666666,0.0302083333333333,7.990750000000001,1.0011575884616586
E22A054,2020,909,22. Dogu Karadeniz Havzasi,AKÇAY DURAKLI,"37°8'50"" Doğu - 41°6'38"" Kuzey",41.111,37.147,47.57,222.2,797.0,25.2,177030000.0,5.168,5.63,87.358,1.57,25.332,66.358,14.752,121.0,112.0,102.0,63.2,75.3,108.0,11.7,105.0,18.8,13.7,249.0,68.6,0.584,0.678,0.776,2.89,7.27,2.89,1.48,0.776,0.584,0.344,0.219,0.344,2.42,3.85,6.59,11.9,17.7,10.4,3.27,4.76,2.25,0.845,2.62,0.954,10.9,17.3,29.7,53.5,79.8,46.7,14.7,21.4,10.1,3.8,11.8,4.29,29.2,44.9,79.4,143.0,200.0,125.0,38.2,57.4,26.3,10.2,31.6,11.1,6.48,9.97,17.7,31.8,44.4,27.8,8.48,12.8,5.84,2.26,7.03,2.47,249.0,0.219,5.629916666666666,44.22800811142854,0.0388993324353528,0.0366373902132998,0.05633626097867,0.0996235884567126,0.1794228356336261,0.2509410288582183,0.1568381430363864,0.0479297365119197,0.0720200752823086,0.0329987452948557,0.0127979924717691,0.0396486825595985,0.0139272271016311,66.35833333333333,1.0008790656787645
E22A054,2019,909,22. Dogu Karadeniz Havzasi,AKÇAY DURAKLI,"37°8'50"" Doğu - 41°6'38"" Kuzey",41.111,37.147,47.57,222.2,1031.0,32.7,229080000.0,5.148,7.234,105.232,1.391,32.524,85.825,19.09,121.0,66.3,52.3,75.3,79.9,102.0,105.0,15.3,293.0,43.9,299.0,9.78,1.1,1.22,0.874,4.08,2.48,2.48,1.48,0.494,0.344,0.584,0.776,0.776,6.41,2.73,16.0,17.6,6.07,6.95,11.3,2.11,5.7,2.91,7.39,1.64,28.8,12.3,71.9,79.2,27.3,31.3,50.7,9.49,25.6,13.1,33.2,7.4,77.2,31.8,193.0,212.0,66.1,83.8,131.0,25.4,66.4,35.0,89.0,19.2,17.2,7.08,42.8,47.2,14.7,18.6,29.2,5.65,14.8,7.79,19.8,4.26,299.0,0.344,7.234166666666667,41.33164381983642,0.047552125331183,0.0748787584869059,0.0308438409311348,0.1871968962172648,0.2056256062075654,0.0641125121241513,0.0812803103782735,0.1270611057225994,0.0246362754607177,0.0644034917555771,0.0339476236663433,0.0863239573229874,0.0186226964112512,85.82499999999999,1.0010680648606662
E22A054,2014,961,22. Dogu Karadeniz Havzasi,AKÇAY DURAKLI,"37°8'50"" Doğu - 41°6'38"" Kuzey",41.111,37.147,47.57,222.2,327.0,10.4,72620000.0,4.804,2.286,26.72,0.613,10.285,27.258,6.052,76.5,4.49,21.8,12.0,5.85,16.9,15.1,12.6,11.5,67.5,60.1,16.3,0.595,0.5,0.595,1.31,0.785,0.88,0.785,0.69,0.595,0.107,0.107,0.405,5.17,0.92,5.68,2.65,1.36,3.4,1.8,1.71,1.13,1.43,1.13,1.05,23.3,4.14,25.6,11.9,6.1,15.3,8.1,7.69,5.07,6.42,5.07,4.73,62.3,10.7,68.5,32.0,14.8,41.0,21.0,20.6,13.1,17.2,13.6,12.3,13.8,2.39,15.2,7.1,3.28,9.12,4.66,4.58,2.92,3.82,3.02,2.73,76.5,0.107,2.285833333333333,33.46700692672257,0.0468100619759387,0.1905198776758409,0.0327217125382263,0.209480122324159,0.0978593272171253,0.0452599388379204,0.1253822629969418,0.0642201834862385,0.0629969418960244,0.0400611620795107,0.0525993883792048,0.0415902140672782,0.0376146788990825,27.25833333333334,0.9996942830938548
E22A054,2018,938,22. Dogu Karadeniz Havzasi,AKÇAY DURAKLI,"37°8'50"" Doğu - 41°6'38"" Kuzey",41.111,37.147,47.57,222.2,945.0,29.9,209890000.0,5.048,6.618,101.258,0.964,29.822,78.717,17.491,68.6,100.0,108.0,70.9,21.8,73.1,21.0,54.0,25.5,266.0,332.0,74.2,0.0,0.349,0.785,1.84,2.8,2.08,1.17,0.88,0.595,0.595,0.236,0.236,1.75,1.38,11.3,10.0,8.0,9.72,3.16,4.58,2.18,4.44,16.7,6.21,7.86,6.2,51.0,45.2,36.0,43.7,14.2,20.6,9.81,20.0,75.4,27.9,21.1,16.1,137.0,121.0,87.1,117.0,36.8,55.2,25.4,53.5,202.0,72.4,4.68,3.57,30.3,26.9,19.4,26.0,8.19,12.3,5.65,11.9,44.9,16.1,332.0,0.0,6.618333333333332,50.16368672878369,0.0,0.0223280423280423,0.017037037037037,0.1449735449735449,0.128042328042328,0.0921693121693121,0.1238095238095238,0.0389417989417989,0.0584126984126984,0.0268783068783068,0.0566137566137566,0.2137566137566137,0.0766137566137566,78.71666666666665,1.0004234596654669
E22A054,2013,891,22. Dogu Karadeniz Havzasi,AKÇAY DURAKLI,"37°8'50"" Doğu - 41°6'38"" Kuzey",41.111,37.147,47.57,222.2,794.0,25.2,176490000.0,4.96,5.628,24.912,1.594,25.345,66.255,14.708,16.1,71.2,29.0,40.8,17.2,15.6,46.2,2.42,35.0,15.1,2.32,8.0,0.58,0.732,2.77,2.95,5.5,3.55,1.39,0.472,0.418,0.123,0.349,0.292,2.66,16.0,7.58,13.4,8.66,7.57,5.29,1.06,2.73,0.981,0.594,1.01,12.0,72.1,34.1,60.3,39.0,34.1,23.8,4.78,12.3,4.42,2.67,4.57,32.1,187.0,91.4,162.0,94.3,91.2,61.7,12.8,31.8,11.8,7.16,11.8,7.13,41.5,20.3,35.9,20.9,20.3,13.7,2.84,7.07,2.63,1.59,2.63,71.2,0.123,5.627916666666667,12.651217887021543,0.0218553342711186,0.0404282115869017,0.2355163727959697,0.1151133501259445,0.2040302267002519,0.1187657430730478,0.1148614609571788,0.0777078085642317,0.0161209068010075,0.0400503778337531,0.0148614609571788,0.0090176322418136,0.0148614609571788,66.25499999999998,0.9986667672880036
E22A054,2012,884,22. Dogu Karadeniz Havzasi,AKÇAY DURAKLI,"37°8'50"" Doğu - 41°6'38"" Kuzey",41.111,37.147,47.57,222.2,762.0,24.1,169270000.0,5.253,5.377,20.534,1.899,24.177,63.506,14.106,28.3,24.9,28.3,26.9,30.3,35.8,21.8,2.42,13.5,14.0,18.8,1.39,1.18,2.42,1.65,2.77,4.2,6.4,1.28,0.732,0.418,0.58,0.58,0.58,4.26,8.54,4.98,6.31,10.4,13.3,7.38,1.19,1.6,2.86,2.87,0.838,19.2,38.4,22.4,28.4,46.6,59.8,33.2,5.36,7.19,12.9,12.9,3.77,51.3,99.6,60.1,76.1,117.0,160.0,86.1,14.4,18.6,34.5,34.6,9.77,11.4,22.1,13.3,16.9,26.0,35.6,19.1,3.19,4.14,7.67,7.7,2.17,35.8,0.418,5.3773333333333335,6.657575006198859,0.077733696999752,0.0673228346456693,0.1307086614173228,0.0788713910761154,0.0998687664041994,0.1535433070866141,0.2099737532808399,0.1129921259842519,0.0188976377952755,0.0244094488188976,0.0452755905511811,0.0454068241469816,0.0128215223097112,63.50583333333333,0.9999081449210704
E22A054,2015,927,22. Dogu Karadeniz Havzasi,AKÇAY DURAKLI,"37°8'50"" Doğu - 41°6'38"" Kuzey",41.111,37.147,47.57,222.2,895.0,28.4,198980000.0,4.887,6.34,75.042,1.037,28.516,74.582,16.582,158.0,278.0,38.1,55.0,39.1,59.1,83.5,5.51,90.5,12.6,64.2,16.9,0.5,0.69,1.31,1.6,0.88,2.32,2.56,0.69,1.02,0.349,0.349,0.179,4.97,14.3,6.21,8.36,7.49,12.1,12.2,1.73,5.47,1.4,1.33,0.521,22.3,64.2,27.9,37.6,33.7,54.5,55.0,7.78,24.6,6.3,5.97,2.34,59.9,166.0,74.9,101.0,81.6,146.0,142.0,20.8,63.8,16.9,16.0,6.08,13.3,37.0,16.6,22.4,18.1,32.5,31.6,4.63,14.2,3.75,3.55,1.35,278.0,0.179,6.340083333333335,43.84800410089246,0.0282330673887041,0.0669273743016759,0.1854748603351955,0.0836871508379888,0.1128491620111731,0.0911731843575418,0.1631284916201117,0.1586592178770949,0.0232402234636871,0.0712849162011173,0.0188826815642458,0.017877094972067,0.0067932960893854,74.58166666666666,1.0000223468680864
E22A054,2017,936,22. Dogu Karadeniz Havzasi,AKÇAY DURAKLI,"37°8'50"" Doğu - 41°6'38"" Kuzey",41.111,37.147,47.57,222.2,793.0,25.1,176160000.0,4.968,5.638,54.227,1.574,25.392,66.124,14.68,16.3,58.1,58.1,33.6,59.1,51.0,23.3,21.8,182.0,2.08,3.34,142.0,1.02,1.02,3.34,2.08,3.34,3.88,1.46,0.88,0.785,0.5,0.349,0.236,2.97,4.95,9.69,9.14,14.3,10.4,4.36,3.07,5.71,0.844,0.613,1.61,13.4,22.3,43.6,41.1,64.5,46.9,19.6,13.8,25.7,3.8,2.76,7.24,35.8,57.8,117.0,110.0,156.0,126.0,50.8,37.1,66.6,10.2,7.39,18.8,7.96,12.8,25.9,24.5,34.7,27.9,11.3,8.23,14.8,2.26,1.64,4.17,182.0,0.236,5.638083333333332,32.280473565189126,0.0418581964911243,0.0451450189155107,0.0728877679697351,0.1475409836065573,0.1387137452711223,0.1967213114754098,0.158890290037831,0.0640605296343001,0.0467843631778058,0.0839848675914249,0.0128625472887767,0.0093190416141235,0.0237074401008827,66.12416666666667,0.9993824748894126
E22A054,2016,930,22. Dogu Karadeniz Havzasi,AKÇAY DURAKLI,"37°8'50"" Doğu - 41°6'38"" Kuzey",41.111,37.147,47.57,222.2,825.0,26.1,183330000.0,4.935,5.832,60.212,1.35,26.252,68.65,15.278,60.1,7.14,24.0,46.9,124.0,54.0,5.51,192.0,55.0,55.0,55.0,43.9,0.236,0.595,0.595,2.56,4.49,2.56,1.6,0.88,0.88,0.785,0.236,0.785,1.86,1.63,4.85,11.7,17.5,8.28,2.27,8.33,5.3,3.29,0.869,4.1,8.37,7.34,21.8,52.8,78.8,37.3,10.2,37.5,23.8,14.8,3.91,18.4,22.4,19.0,58.4,141.0,197.0,99.8,26.5,100.0,61.8,39.6,10.5,47.8,4.98,4.23,13.0,31.4,43.9,22.2,5.89,22.3,13.7,8.8,2.33,10.6,192.0,0.236,5.831583333333334,32.924162963174666,0.0404692836422355,0.0271515151515151,0.023030303030303,0.0707878787878787,0.1709090909090909,0.2387878787878788,0.1209696969696969,0.0321212121212121,0.1212121212121212,0.0749090909090909,0.048,0.0127272727272727,0.0579393939393939,68.64999999999999,1.001456664238893
E22A063,2017,939,22. Dogu Karadeniz Havzasi,TURNASUYU KAPÇULLU,"38°0'7"" Doğu - 40°57'19"" Kuzey",40.955,38.002,51.832,274.5,759.0,24.1,208410000.0,7.314,6.617,23.337,2.422,24.098,63.3,17.367,29.0,28.2,31.9,9.34,18.8,32.8,26.6,39.7,46.6,4.44,5.97,6.69,1.79,1.64,3.89,2.79,2.79,7.05,4.71,2.23,1.06,0.469,0.469,0.177,7.25,5.17,7.85,4.66,7.79,15.4,11.1,9.33,7.18,1.11,1.1,1.46,26.4,18.8,28.6,17.0,28.4,56.0,40.4,34.0,26.2,4.05,4.0,5.33,70.7,48.8,76.6,45.5,68.7,150.0,105.0,91.1,67.8,10.9,10.7,13.8,19.4,13.4,21.0,12.5,18.9,41.2,28.7,25.0,18.6,2.98,2.94,3.79,46.6,0.177,6.6166666666666645,7.042821158690179,0.0267506297229219,0.0931488801054018,0.0642951251646903,0.1009222661396574,0.0599472990777338,0.0905138339920948,0.1976284584980237,0.1383399209486166,0.120026350461133,0.0893280632411067,0.014361001317523,0.0140974967061923,0.0181818181818181,63.29999999999999,0.9992101105845184
E22A063,2012,887,22. Dogu Karadeniz Havzasi,TURNASUYU KAPÇULLU,"38°0'7"" Doğu - 40°57'19"" Kuzey",40.955,38.002,51.832,274.5,830.0,26.3,227750000.0,7.209,7.24,44.357,1.964,26.361,69.158,18.979,67.3,185.0,13.1,8.68,11.9,28.5,80.9,36.2,36.2,48.4,6.9,9.2,1.06,2.28,1.75,2.49,2.28,3.72,6.09,1.6,0.647,0.501,0.501,0.647,8.45,14.6,4.65,4.23,5.01,9.63,23.9,5.88,4.15,3.13,1.55,1.7,30.8,53.3,16.9,15.4,18.2,35.1,86.9,21.4,15.1,11.4,5.64,6.19,82.4,138.0,45.3,41.2,45.7,94.0,225.0,57.4,39.2,30.6,15.1,16.0,22.6,37.9,12.4,11.3,12.5,25.8,61.8,15.7,10.8,8.4,4.15,4.4,185.0,0.501,7.239999999999999,25.552486187845307,0.0691988950276243,0.0992771084337349,0.1662650602409638,0.054578313253012,0.0496385542168674,0.0550602409638554,0.1132530120481927,0.2710843373493976,0.0691566265060241,0.0472289156626506,0.036867469879518,0.0181927710843373,0.0192771084337349,69.15833333333333,1.000120496445355
E22A063,2015,929,22. Dogu Karadeniz Havzasi,TURNASUYU KAPÇULLU,"38°0'7"" Doğu - 40°57'19"" Kuzey",40.955,38.002,51.832,274.5,932.0,29.6,255820000.0,6.965,8.134,77.717,2.238,29.62,77.7,21.318,245.0,135.0,46.7,25.2,19.8,38.5,47.8,17.4,39.5,26.7,146.0,145.0,0.918,2.46,2.81,4.08,2.46,4.9,4.08,1.15,1.58,0.827,0.762,0.827,6.21,16.1,9.94,8.5,8.41,14.3,13.3,4.45,6.9,4.86,3.15,1.49,22.6,58.6,36.2,31.0,30.6,52.1,48.4,16.2,25.1,17.7,11.5,5.44,60.6,152.0,97.0,82.9,74.1,140.0,125.0,43.4,65.1,47.4,30.8,14.1,16.6,41.7,26.6,22.8,20.3,38.3,34.4,11.9,17.9,13.0,8.45,3.87,245.0,0.762,8.134166666666667,30.119864767954105,0.0936789263395143,0.0650214592274678,0.1630901287553648,0.1040772532188841,0.0889484978540772,0.0795064377682403,0.1502145922746781,0.1341201716738197,0.0465665236051502,0.0698497854077253,0.0508583690987124,0.0330472103004291,0.0151287553648068,77.7,0.9995709995709996
E22A063,2019,912,22. Dogu Karadeniz Havzasi,TURNASUYU KAPÇULLU,"38°0'7"" Doğu - 40°57'19"" Kuzey",40.955,38.002,51.832,274.5,694.0,22.0,190530000.0,7.014,6.027,35.678,1.705,21.952,57.792,15.877,87.9,40.9,57.4,27.4,12.9,20.2,31.9,50.0,9.34,30.9,37.6,21.7,0.874,0.874,4.44,3.89,3.07,1.94,1.5,0.791,0.709,0.627,0.956,0.791,6.55,6.43,10.3,9.83,5.74,7.32,8.65,5.87,1.75,3.41,3.98,2.49,23.9,23.4,37.5,35.8,20.9,26.7,31.5,21.4,6.37,12.4,14.5,9.06,63.9,60.7,100.0,95.9,50.6,71.5,81.6,57.2,16.5,33.3,38.8,23.5,17.5,16.7,27.6,26.3,13.9,19.6,22.4,15.7,4.54,9.14,10.7,6.45,87.9,0.627,6.026666666666666,14.585176991150444,0.104037610619469,0.0920749279538904,0.0874639769452449,0.1440922190201729,0.1381844380403458,0.0729106628242075,0.1030259365994236,0.117579250720461,0.0824207492795389,0.0237752161383285,0.0479827089337175,0.055907780979827,0.0338616714697406,57.79166666666666,1.0007209805335255
E22A063,2013,894,22. Dogu Karadeniz Havzasi,TURNASUYU KAPÇULLU,"38°0'7"" Doğu - 40°57'19"" Kuzey",40.955,38.002,51.832,274.5,714.0,22.6,195880000.0,7.181,6.236,41.029,1.495,22.692,59.43,16.323,21.0,156.0,36.1,34.0,15.2,41.8,9.85,32.9,72.6,14.5,32.9,25.5,0.501,0.501,0.303,3.13,4.02,5.5,1.26,0.342,0.726,0.63,0.515,0.515,1.77,17.8,6.8,11.4,7.88,14.6,4.2,2.71,3.12,1.67,0.672,2.21,6.44,64.8,24.8,41.4,28.7,53.0,15.3,9.86,11.4,6.08,2.45,8.07,17.3,168.0,66.3,111.0,69.4,142.0,39.6,26.4,29.4,16.3,6.56,20.9,4.74,46.1,18.2,30.5,19.1,39.0,10.9,7.25,8.08,4.47,1.8,5.74,156.0,0.303,6.236,25.016035920461835,0.0485888389993585,0.0242296918767507,0.2352941176470588,0.0928571428571428,0.1554621848739495,0.0971988795518207,0.1988795518207282,0.0554621848739495,0.0369747899159663,0.0411764705882352,0.022829131652661,0.009187675070028,0.0292717086834733,59.42999999999999,1.0011778563015314
E22A063,2020,912,22. Dogu Karadeniz Havzasi,TURNASUYU KAPÇULLU,"38°0'7"" Doğu - 40°57'19"" Kuzey",40.955,38.002,51.832,274.5,766.0,24.2,210280000.0,6.988,6.659,65.008,2.156,24.285,63.792,17.523,10.4,71.6,47.7,42.0,81.8,86.4,84.8,32.8,18.8,10.4,286.0,7.4,0.377,0.874,0.874,3.07,6.33,8.47,1.64,1.21,1.06,0.709,0.469,0.791,3.15,4.49,5.9,7.35,14.7,16.1,5.55,8.7,3.49,2.15,6.47,1.86,11.5,16.4,21.5,26.8,53.7,58.7,20.2,31.7,12.7,7.85,23.6,6.77,30.8,42.4,57.6,71.7,134.0,157.0,52.5,84.9,33.0,21.0,63.1,17.5,8.45,11.6,15.8,19.7,36.9,43.2,14.4,23.3,9.05,5.77,17.3,4.81,286.0,0.377,6.659166666666667,42.94831685646352,0.0566136904017019,0.0402088772845953,0.0553524804177545,0.0751958224543081,0.0936031331592689,0.1749347258485639,0.2049608355091383,0.0685378590078329,0.1108355091383812,0.0430809399477806,0.0274151436031331,0.0823759791122715,0.0228459530026109,63.79166666666666,1.000653167864141
E22A063,2018,941,22. Dogu Karadeniz Havzasi,TURNASUYU KAPÇULLU,"38°0'7"" Doğu - 40°57'19"" Kuzey",40.955,38.002,51.832,274.5,539.0,17.1,148070000.0,7.096,4.693,33.675,1.144,17.098,44.942,12.339,56.2,15.3,77.1,20.2,26.6,86.4,12.4,42.0,16.7,10.4,16.7,24.1,0.709,0.574,1.35,2.52,2.23,2.37,0.874,0.791,0.791,0.709,0.469,0.337,4.69,1.25,9.11,7.9,6.96,8.41,2.56,4.25,4.95,2.21,1.72,2.3,17.1,4.55,33.2,28.8,25.4,30.6,9.34,15.5,18.0,8.03,6.26,8.39,45.7,11.8,88.9,77.1,61.3,82.1,24.2,41.5,46.7,21.5,16.8,21.7,12.6,3.24,24.4,21.2,16.8,22.5,6.65,11.4,12.8,5.91,4.6,5.97,86.4,0.337,4.692500000000001,18.41236014917421,0.0718167288225892,0.084786641929499,0.0218923933209647,0.1649350649350649,0.1430426716141001,0.1137291280148422,0.1523191094619665,0.0448979591836734,0.0769944341372912,0.0866419294990723,0.0398886827458256,0.0311688311688311,0.0402597402597402,44.94166666666666,0.999443723345077
E22A063,2014,963,22. Dogu Karadeniz Havzasi,TURNASUYU KAPÇULLU,"38°0'7"" Doğu - 40°57'19"" Kuzey",40.955,38.002,51.832,274.5,494.0,15.7,135510000.0,6.821,4.287,33.84,1.112,15.608,41.158,11.292,68.6,2.63,20.6,13.1,9.85,26.6,25.5,11.7,35.0,54.0,63.1,75.4,1.01,0.303,1.26,2.24,1.85,1.85,1.01,1.01,0.726,0.726,0.63,0.726,7.31,1.31,5.84,5.42,3.73,7.55,4.56,3.5,4.27,1.94,2.1,3.91,26.6,4.79,21.3,19.7,13.6,27.5,16.6,12.7,15.6,7.08,7.63,14.2,71.4,12.4,56.9,52.8,32.9,73.7,43.1,34.1,40.3,19.0,20.4,36.9,19.6,3.41,15.6,14.5,9.02,20.2,11.8,9.37,11.1,5.2,5.61,10.1,75.4,0.303,4.286666666666666,17.589424572317267,0.0706842923794712,0.1445344129554656,0.0251012145748987,0.1151821862348178,0.1068825910931174,0.0665991902834008,0.1491902834008097,0.087246963562753,0.0690283400809716,0.081578947368421,0.0384615384615384,0.0412955465587044,0.0746963562753036,41.15833333333334,1.0002024701356549
E22A063,2016,932,22. Dogu Karadeniz Havzasi,TURNASUYU KAPÇULLU,"38°0'7"" Doğu - 40°57'19"" Kuzey",40.955,38.002,51.832,274.5,1285.0,40.7,352820000.0,7.384,11.209,58.158,2.183,40.824,107.033,29.402,51.2,56.2,15.3,57.4,59.8,38.6,29.0,151.0,35.7,122.0,7.4,74.3,0.574,1.06,1.35,2.79,7.76,4.44,2.08,1.5,1.06,1.21,0.874,1.5,8.36,12.2,6.1,16.0,23.8,15.4,9.73,15.6,6.83,10.5,1.73,8.26,30.5,44.5,22.2,58.2,86.8,56.1,35.4,56.7,24.9,38.2,6.29,30.1,81.6,115.0,59.6,156.0,217.0,150.0,91.9,152.0,64.5,102.0,16.8,78.0,22.4,31.7,16.3,42.8,59.7,41.2,25.2,41.7,17.7,28.1,4.62,21.4,151.0,0.574,11.209166666666668,13.471117389041709,0.0512080886179466,0.0635019455252918,0.0894941634241245,0.0463813229571984,0.1214007782101167,0.1688715953307393,0.1167315175097276,0.0715175097276264,0.1182879377431906,0.0501945525291828,0.0793774319066147,0.0130739299610894,0.0607003891050583,107.03333333333332,1.000467144191841
E14A018,2015,553,14. Yesilirmak Havzasi,YEŞİLIRMAK N. GÖMELEÖNÜ,"37°7'43"" Doğu - 40°18'42"" Kuzey",40.312,37.129,55.657,1608.0,283.0,9.0,455330000.0,18.034,14.447,43.882,7.739,8.984,23.606,37.944,27.4,26.8,40.5,37.1,22.7,93.4,190.0,47.4,29.9,8.02,0.469,2.89,1.48,2.89,8.49,7.14,6.68,17.7,29.9,15.6,2.9,0.078,0.006,0.003,4.79,11.0,19.5,14.9,14.5,31.6,36.3,20.9,11.4,4.28,2.1,2.09,2.98,6.82,12.1,9.29,9.04,19.6,22.6,13.0,7.11,2.66,1.31,1.3,7.98,17.7,32.5,24.9,21.9,52.6,58.6,34.7,18.4,7.12,3.5,3.37,12.8,28.4,52.2,40.0,35.2,84.5,94.2,55.9,29.6,11.5,5.62,5.41,190.0,0.003,14.446666666666664,13.151822796492848,0.0002076603599446,0.0281978798586572,0.0625441696113074,0.1148409893992932,0.0879858657243816,0.0773851590106007,0.1858657243816254,0.2070671378091872,0.1226148409893993,0.0650176678445229,0.0251590106007067,0.0123674911660777,0.0119081272084805,23.605833333333333,0.9990468457655242
E14A018,2016,554,14. Yesilirmak Havzasi,YEŞİLIRMAK N. GÖMELEÖNÜ,"37°7'43"" Doğu - 40°18'42"" Kuzey",40.312,37.129,55.657,1608.0,309.0,9.8,496870000.0,17.99,15.733,42.319,6.224,9.781,25.734,41.406,0.914,2.4,2.65,8.41,88.2,85.6,98.5,134.0,64.4,14.5,5.35,2.9,0.005,1.1,1.9,1.9,4.02,21.7,13.1,13.6,9.19,4.3,2.4,1.47,0.366,1.8,2.2,4.51,18.9,42.5,41.3,39.5,24.1,8.31,3.32,1.99,0.227,1.12,1.37,2.8,11.7,26.4,25.7,24.6,15.0,5.17,2.06,1.23,0.609,2.9,3.66,7.51,29.4,70.8,66.6,65.9,38.9,13.8,5.53,3.2,0.979,4.66,5.89,12.1,47.3,114.0,107.0,106.0,62.6,22.3,8.89,5.15,134.0,0.005,15.733,8.517129600203395,0.0003178033432911,0.0019708737864077,0.0093851132686084,0.0118446601941747,0.0243042071197411,0.0951456310679611,0.229126213592233,0.2155339805825242,0.2132686084142395,0.1258899676375404,0.0446601941747572,0.0178964401294498,0.0103559870550161,25.73408333333333,1.0006185052896774
